floors,bathrooms,kitchens,location,quality,cost
3.0,5.0,1.0,2,1,652967.96
3.0,1.0,4.0,1,0,154562.02
3.0,1.0,4.0,0,0,118080.69
4.0,7.0,4.0,2,2,1791149.4
1.0,4.0,3.0,0,0,119775.68
5.0,6.0,4.0,2,2,1726605.95
7.0,7.0,1.0,2,0,1469839.64
1.0,4.0,2.0,1,0,120940.81
2.0,5.0,4.0,1,0,328072.4
9.0,7.0,2.0,1,0,1660681.98
3.0,1.0,3.0,0,0,108049.79
5.0,6.0,4.0,1,1,1114543.02
1.0,3.0,1.0,1,1,124637.9
4.0,7.0,3.0,1,2,1428374.52
3.0,6.0,4.0,2,0,749331.53
4.0,7.0,3.0,2,2,1755985.23
2.0,1.0,4.0,1,1,166603.34
9.0,2.0,4.0,2,2,1124949.8
3.0,4.0,1.0,0,1,400222.46
6.0,1.0,2.0,0,2,249166.64
9.0,1.0,2.0,0,1,303542.99
3.0,3.0,3.0,2,2,569246.95
2.0,5.0,3.0,0,1,339914.16
9.0,5.0,4.0,2,1,1995389.3
3.0,5.0,3.0,1,2,648563.68
6.0,3.0,4.0,2,1,927275.35
5.0,7.0,4.0,1,0,936623.16
7.0,7.0,2.0,1,0,1226256.57
6.0,1.0,2.0,1,0,153018.05
9.0,3.0,2.0,2,2,1802879.44
9.0,5.0,1.0,1,2,1941937.88
2.0,5.0,2.0,1,0,300620.47
1.0,2.0,3.0,0,1,111493.04
1.0,2.0,4.0,0,1,128161.94
9.0,5.0,3.0,1,0,1077793.96
6.0,4.0,3.0,2,2,1665865.7
5.0,4.0,3.0,1,1,715454.47
9.0,5.0,2.0,2,0,1499559.64
3.0,1.0,2.0,1,0,109291.91
6.0,1.0,3.0,2,2,506786.6
2.0,6.0,4.0,0,0,294459.4
7.0,1.0,3.0,1,2,394527.52
3.0,5.0,2.0,2,2,919685.94
4.0,6.0,4.0,1,2,1094475.13
3.0,2.0,2.0,0,0,162079.54
7.0,1.0,1.0,2,2,393398.42
5.0,7.0,3.0,2,1,1677605.92
9.0,7.0,1.0,0,2,2295036.55
2.0,1.0,3.0,1,0,110024.74
6.0,6.0,4.0,0,1,1044188.08
5.0,7.0,4.0,0,1,1088264.85
8.0,2.0,2.0,2,2,1135451.48
9.0,2.0,3.0,0,0,439702.74
4.0,3.0,3.0,1,1,408824.78
3.0,1.0,4.0,0,2,210686.2
6.0,1.0,3.0,0,0,180641.33
8.0,1.0,1.0,1,0,226844.29
7.0,2.0,4.0,1,2,787474.64
9.0,7.0,2.0,1,0,1423385.72
6.0,5.0,1.0,1,0,836925.2
7.0,5.0,3.0,0,2,1383967.02
5.0,1.0,3.0,1,2,325345.86
1.0,3.0,3.0,2,2,294565.0
3.0,3.0,4.0,2,0,384328.44
9.0,6.0,3.0,1,1,1656047.41
8.0,3.0,2.0,0,1,696597.5
6.0,4.0,1.0,0,0,476121.13
2.0,7.0,4.0,1,2,820862.82
7.0,2.0,2.0,1,2,681289.88
3.0,5.0,3.0,1,1,598991.94
7.0,1.0,1.0,1,0,199310.99
6.0,6.0,4.0,0,0,802457.68
3.0,5.0,3.0,0,1,515302.95
8.0,4.0,1.0,1,0,691908.19
1.0,2.0,4.0,0,1,133956.26
5.0,5.0,4.0,2,2,1559531.89
6.0,5.0,3.0,1,1,1160664.71
9.0,3.0,1.0,0,2,1068314.03
1.0,5.0,3.0,0,0,128146.69
7.0,4.0,4.0,0,1,789534.75
7.0,6.0,3.0,2,1,1785353.25
3.0,1.0,4.0,2,2,263143.06
3.0,4.0,3.0,1,2,633382.04
3.0,5.0,1.0,1,2,721634.17
4.0,7.0,1.0,1,1,914317.03
8.0,1.0,3.0,1,1,391951.01
6.0,6.0,3.0,2,0,1155164.09
4.0,5.0,1.0,0,2,812282.59
9.0,5.0,2.0,1,1,1781987.57
3.0,3.0,2.0,1,1,383481.87
3.0,2.0,4.0,1,2,403250.63
2.0,3.0,3.0,1,0,181012.4
1.0,2.0,4.0,0,2,159824.54
2.0,6.0,2.0,2,2,771219.17
9.0,4.0,1.0,0,0,781694.06
3.0,4.0,4.0,2,0,567429.71
7.0,2.0,1.0,1,2,598091.83
5.0,4.0,3.0,0,0,412859.96
1.0,3.0,4.0,1,2,225357.35
2.0,1.0,4.0,2,1,220609.6
4.0,6.0,3.0,1,2,1221515.65
5.0,4.0,1.0,0,0,405142.63
3.0,7.0,4.0,2,0,681900.16
9.0,1.0,3.0,1,2,440598.28
5.0,5.0,2.0,1,1,858922.08
9.0,7.0,3.0,1,1,2616819.65
8.0,7.0,1.0,2,1,2635315.84
3.0,5.0,4.0,0,2,588008.46
4.0,4.0,1.0,1,1,602933.28
6.0,7.0,2.0,2,0,1546461.97
2.0,6.0,3.0,2,1,755767.23
8.0,5.0,4.0,0,2,1608455.54
2.0,6.0,4.0,2,2,821566.4
7.0,6.0,3.0,0,2,1414967.56
7.0,7.0,2.0,1,0,1121841.22
2.0,3.0,2.0,2,2,437220.79
7.0,4.0,3.0,0,0,630613.16
9.0,3.0,4.0,1,1,1061759.34
9.0,7.0,1.0,0,0,1271840.42
6.0,3.0,2.0,1,1,728591.77
1.0,2.0,3.0,2,2,212099.38
5.0,7.0,3.0,1,1,1339171.44
7.0,4.0,2.0,2,0,1050850.64
1.0,6.0,2.0,0,0,143303.65
1.0,5.0,1.0,2,0,173357.47
6.0,2.0,2.0,2,2,841329.96
3.0,3.0,1.0,1,0,238525.17
2.0,2.0,1.0,0,0,98899.39
7.0,3.0,1.0,2,1,1024783.66
1.0,4.0,3.0,0,1,160689.74
9.0,5.0,2.0,2,2,2768025.63
8.0,7.0,4.0,2,2,3173313.19
5.0,5.0,4.0,1,2,1162993.65
5.0,1.0,2.0,2,0,203756.99
5.0,1.0,3.0,2,2,426050.52
9.0,5.0,3.0,0,2,1683779.68
2.0,5.0,4.0,2,0,471397.36
8.0,6.0,3.0,1,0,1273846.49
9.0,1.0,2.0,1,2,454087.83
8.0,3.0,3.0,0,2,907985.09
4.0,1.0,2.0,0,1,147972.15
7.0,3.0,4.0,2,0,645423.71
3.0,2.0,1.0,2,2,364552.22
7.0,5.0,3.0,2,2,2281834.22
1.0,3.0,3.0,1,2,248964.21
2.0,2.0,1.0,0,0,87078.1
3.0,3.0,3.0,0,0,241932.18
6.0,4.0,3.0,2,2,1604627.52
7.0,5.0,3.0,0,1,908638.07
4.0,6.0,3.0,0,0,568062.57
1.0,6.0,4.0,1,0,220848.86
8.0,6.0,1.0,2,1,2190199.04
9.0,1.0,1.0,2,0,302308.28
3.0,3.0,1.0,0,2,385552.58
1.0,1.0,3.0,1,2,138583.3
3.0,3.0,1.0,0,1,249297.7
5.0,5.0,4.0,0,2,1065962.63
4.0,7.0,1.0,1,1,1073406.92
4.0,2.0,2.0,0,0,199263.69
6.0,7.0,3.0,2,0,1480795.06
5.0,4.0,3.0,2,0,700791.76
1.0,5.0,3.0,0,1,197630.02
6.0,2.0,4.0,1,0,366376.52
9.0,2.0,1.0,1,2,792575.79
3.0,5.0,2.0,1,0,430831.76
2.0,1.0,2.0,1,0,85927.35
1.0,5.0,2.0,2,2,370640.92
1.0,3.0,1.0,1,0,97844.96
1.0,6.0,1.0,2,0,205157.67
7.0,4.0,1.0,1,2,1332882.55
4.0,2.0,3.0,1,0,248153.66
2.0,3.0,3.0,0,2,280304.78
4.0,5.0,4.0,1,0,482389.61
1.0,5.0,4.0,1,2,344408.53
7.0,3.0,4.0,0,2,734309.04
2.0,4.0,4.0,1,2,486561.77
5.0,4.0,3.0,0,1,610419.75
8.0,7.0,3.0,0,1,1459361.63
4.0,6.0,1.0,2,1,1100931.58
6.0,2.0,3.0,2,0,470544.63
4.0,6.0,2.0,2,0,758725.15
6.0,4.0,4.0,0,0,532793.06
8.0,1.0,3.0,0,0,193629.22
5.0,5.0,1.0,2,0,806237.09
1.0,3.0,1.0,1,2,151449.64
1.0,5.0,4.0,1,2,335136.38
9.0,4.0,4.0,2,0,1269523.23
5.0,1.0,1.0,0,0,115327.81
7.0,5.0,3.0,0,1,969334.75
9.0,4.0,4.0,1,2,1871986.42
4.0,6.0,1.0,2,0,833738.74
8.0,1.0,4.0,1,1,330483.11
1.0,2.0,2.0,0,0,69671.56
4.0,7.0,3.0,0,2,1015755.25
6.0,2.0,3.0,1,2,634535.0
5.0,6.0,4.0,1,2,1478981.76
3.0,6.0,1.0,2,2,1043840.15
6.0,7.0,2.0,0,0,941393.34
8.0,3.0,4.0,1,2,1068680.54
8.0,5.0,3.0,0,2,1480630.54
2.0,2.0,2.0,1,1,206513.51
2.0,3.0,2.0,1,0,165423.68
1.0,3.0,2.0,0,2,132783.94
8.0,5.0,2.0,1,0,1149837.86
7.0,7.0,3.0,0,2,1997450.27
5.0,2.0,2.0,0,0,194657.6
9.0,3.0,2.0,2,2,1669033.29
2.0,2.0,3.0,1,0,166140.96
1.0,2.0,3.0,0,2,128174.83
1.0,4.0,3.0,0,2,194452.0
1.0,6.0,2.0,1,2,370630.16
7.0,7.0,2.0,1,2,2272048.88
6.0,7.0,3.0,2,2,2832779.73
7.0,1.0,1.0,1,1,257648.09
5.0,2.0,4.0,2,2,804461.89
4.0,3.0,4.0,2,2,855004.06
1.0,6.0,2.0,2,0,273440.8
9.0,7.0,2.0,1,1,2067768.67
4.0,7.0,1.0,1,1,980401.7
5.0,7.0,3.0,0,1,898112.48
5.0,7.0,4.0,1,2,1890401.33
6.0,6.0,3.0,0,0,745872.51
9.0,7.0,1.0,0,2,2543942.76
3.0,4.0,3.0,1,2,680534.48
1.0,4.0,3.0,0,0,115921.86
5.0,2.0,3.0,1,2,533696.73
1.0,3.0,2.0,1,2,209216.69
2.0,4.0,3.0,1,0,263075.08
9.0,5.0,3.0,0,0,1069509.21
5.0,3.0,3.0,2,1,772615.04
2.0,3.0,2.0,1,1,233969.91
5.0,4.0,2.0,1,2,842973.85
6.0,2.0,3.0,1,0,354175.98
2.0,7.0,1.0,0,0,302969.19
4.0,6.0,1.0,2,0,832119.88
4.0,6.0,2.0,1,1,906098.08
8.0,4.0,1.0,1,1,993254.86
7.0,4.0,1.0,2,2,1731663.89
2.0,3.0,2.0,0,2,258498.29
7.0,1.0,2.0,2,2,466165.97
3.0,5.0,2.0,0,0,335513.07
4.0,2.0,3.0,1,2,431608.73
3.0,4.0,2.0,0,2,467764.01
9.0,4.0,3.0,0,2,1331353.53
8.0,3.0,1.0,2,1,1137019.91
3.0,4.0,1.0,1,1,423009.66
5.0,2.0,2.0,1,2,495542.67
3.0,1.0,2.0,0,0,79329.72
3.0,2.0,3.0,0,2,286351.96
7.0,2.0,4.0,2,1,715978.28
5.0,4.0,4.0,1,1,788758.44
4.0,7.0,2.0,2,1,1167213.57
1.0,7.0,1.0,2,1,367071.21
3.0,4.0,3.0,2,0,425692.0
2.0,1.0,4.0,2,1,217584.96
5.0,6.0,4.0,0,0,622359.77
2.0,2.0,1.0,0,2,156883.15
2.0,6.0,1.0,0,2,486188.73
9.0,1.0,4.0,1,2,520951.24
5.0,1.0,1.0,0,1,162334.35
1.0,6.0,1.0,0,0,149653.99
2.0,7.0,4.0,2,2,1027141.15
6.0,3.0,1.0,1,0,467108.84
5.0,7.0,4.0,0,2,1469542.69
1.0,6.0,2.0,0,2,225479.64
9.0,2.0,2.0,0,2,700415.95
3.0,2.0,2.0,2,2,455462.9
1.0,6.0,1.0,1,1,215316.9
9.0,1.0,1.0,2,2,481827.12
4.0,3.0,3.0,1,1,483039.68
2.0,4.0,3.0,0,2,398280.55
4.0,7.0,4.0,0,2,1207529.8
6.0,5.0,4.0,2,2,1870986.59
7.0,5.0,4.0,0,2,1231596.34
4.0,2.0,4.0,1,2,532763.01
4.0,6.0,1.0,1,0,531013.0
5.0,6.0,1.0,1,2,1131916.45
4.0,3.0,2.0,0,2,535846.7
9.0,7.0,4.0,0,2,2533335.77
5.0,6.0,2.0,2,0,1079699.59
9.0,3.0,3.0,0,1,823706.42
9.0,6.0,2.0,0,0,1223132.7
7.0,2.0,3.0,0,2,566125.66
5.0,4.0,3.0,1,0,598692.14
6.0,6.0,2.0,1,0,963597.96
8.0,2.0,1.0,0,0,319997.51
3.0,7.0,1.0,2,2,1393064.24
6.0,6.0,2.0,0,2,1100668.55
2.0,2.0,2.0,0,1,147059.22
9.0,3.0,2.0,0,0,530620.75
1.0,4.0,1.0,0,0,92903.86
9.0,7.0,4.0,2,1,3405560.99
9.0,6.0,4.0,0,0,1099346.27
7.0,7.0,2.0,0,1,1411114.64
5.0,3.0,4.0,1,1,704941.28
3.0,1.0,4.0,0,0,111404.11
7.0,2.0,1.0,1,2,696618.86
2.0,7.0,3.0,0,2,523749.43
7.0,5.0,3.0,1,1,1348928.02
8.0,1.0,4.0,1,2,468889.54
5.0,7.0,4.0,0,1,986218.32
7.0,2.0,3.0,1,2,700401.45
3.0,7.0,4.0,0,2,822354.5
8.0,2.0,4.0,2,1,842612.18
6.0,3.0,4.0,1,0,584449.47
2.0,6.0,4.0,0,0,283146.81
2.0,7.0,3.0,0,1,403819.94
1.0,6.0,1.0,0,2,232349.67
2.0,1.0,3.0,1,1,144665.49
9.0,4.0,4.0,1,0,868685.07
7.0,1.0,3.0,1,1,276078.64
9.0,4.0,1.0,1,2,1709060.34
1.0,5.0,1.0,1,2,287137.89
5.0,3.0,4.0,2,2,1052519.21
2.0,3.0,1.0,1,0,194220.41
5.0,3.0,2.0,2,2,1040421.52
4.0,4.0,2.0,0,2,608674.4
7.0,7.0,3.0,2,2,3277555.29
5.0,7.0,4.0,2,2,2362401.98
9.0,4.0,2.0,2,2,1735707.05
3.0,7.0,2.0,0,1,613802.71
3.0,6.0,3.0,1,1,678580.92
2.0,5.0,3.0,0,2,455556.97
4.0,7.0,4.0,2,2,1891051.2
4.0,7.0,3.0,1,1,1051227.67
2.0,4.0,4.0,2,0,384265.26
6.0,5.0,3.0,2,1,1605342.51
5.0,1.0,1.0,0,2,189755.91
1.0,2.0,1.0,1,0,53133.25
6.0,6.0,1.0,1,1,1515053.52
6.0,7.0,2.0,2,2,2477875.7
2.0,1.0,4.0,1,0,129924.35
6.0,1.0,3.0,0,1,223730.88
6.0,3.0,2.0,1,1,713726.85
9.0,6.0,3.0,2,0,1663234.79
1.0,3.0,2.0,0,2,163678.71
1.0,1.0,2.0,1,0,66525.66
8.0,6.0,1.0,1,0,1237355.36
9.0,1.0,4.0,2,1,535247.79
1.0,5.0,3.0,2,2,401643.47
5.0,5.0,3.0,1,0,747004.04
2.0,1.0,3.0,2,0,127180.51
6.0,2.0,3.0,0,0,310917.3
1.0,2.0,3.0,0,1,117006.31
6.0,4.0,4.0,0,1,759716.97
7.0,1.0,3.0,0,2,348291.98
2.0,6.0,1.0,1,0,282660.7
4.0,2.0,1.0,1,0,208828.51
7.0,5.0,3.0,1,1,1242268.55
2.0,7.0,4.0,0,1,442981.1
4.0,2.0,1.0,0,0,165254.21
8.0,7.0,2.0,1,0,1609195.2
9.0,2.0,4.0,2,2,1258556.41
5.0,4.0,3.0,2,0,710550.86
7.0,6.0,4.0,2,1,2113619.65
1.0,5.0,2.0,1,1,217877.0
6.0,4.0,1.0,2,2,1605371.98
9.0,7.0,1.0,2,1,2866181.4
9.0,2.0,1.0,1,1,707602.67
3.0,3.0,4.0,0,1,302524.32
1.0,3.0,3.0,2,2,318711.72
5.0,2.0,3.0,0,0,229537.61
4.0,6.0,1.0,1,1,964309.37
5.0,7.0,3.0,2,1,1671900.65
1.0,7.0,3.0,1,2,426326.2
8.0,4.0,1.0,2,0,1078082.63
1.0,2.0,1.0,0,1,78942.54
1.0,2.0,1.0,0,0,45466.38
3.0,6.0,2.0,2,1,994434.8
3.0,6.0,3.0,1,0,542151.09
3.0,1.0,3.0,2,1,238287.87
7.0,2.0,3.0,2,1,691271.85
4.0,5.0,4.0,0,2,894172.71
7.0,7.0,4.0,1,0,1232216.82
7.0,1.0,3.0,1,0,221168.96
7.0,5.0,3.0,1,0,930199.8
3.0,5.0,1.0,1,1,584395.51
9.0,7.0,2.0,0,1,1853616.04
7.0,7.0,4.0,1,1,1909565.61
5.0,4.0,2.0,2,1,981404.61
6.0,2.0,4.0,2,0,497050.37
3.0,6.0,3.0,2,1,982092.42
6.0,3.0,4.0,1,1,721613.7
9.0,7.0,2.0,2,0,2068377.23
3.0,7.0,3.0,1,0,626814.69
8.0,2.0,3.0,0,0,373413.08
4.0,2.0,4.0,0,2,384028.76
5.0,4.0,4.0,2,0,681334.68
7.0,1.0,3.0,0,0,168153.6
5.0,5.0,1.0,2,1,1182691.93
7.0,6.0,3.0,1,1,1556117.54
4.0,2.0,3.0,1,2,420869.92
7.0,5.0,2.0,1,1,1312470.45
4.0,6.0,2.0,1,1,983267.76
5.0,6.0,2.0,0,2,1105073.24
3.0,2.0,3.0,0,2,238143.56
1.0,2.0,4.0,1,2,231985.89
7.0,2.0,4.0,1,2,729012.83
8.0,5.0,3.0,2,2,2059524.23
3.0,6.0,3.0,1,1,650315.82
4.0,1.0,2.0,1,1,172463.71
4.0,6.0,3.0,0,2,822181.51
6.0,4.0,4.0,1,1,830032.33
6.0,7.0,2.0,2,2,2522811.03
9.0,7.0,1.0,0,2,2212681.67
3.0,3.0,3.0,0,1,319899.64
9.0,2.0,1.0,2,1,885122.1
1.0,6.0,3.0,2,1,412901.76
4.0,4.0,2.0,2,1,749831.31
4.0,1.0,1.0,2,0,144111.93
4.0,3.0,2.0,0,0,282394.81
2.0,5.0,1.0,0,2,376088.3
7.0,1.0,2.0,1,1,305490.51
4.0,4.0,3.0,1,0,452187.0
5.0,3.0,2.0,1,0,457570.67
1.0,5.0,1.0,1,1,199853.32
3.0,7.0,3.0,0,0,488588.2
8.0,3.0,4.0,2,2,1671619.58
3.0,4.0,3.0,2,0,425873.31
8.0,5.0,2.0,0,2,1424394.88
5.0,4.0,4.0,0,2,823303.26
8.0,6.0,2.0,0,1,1357821.07
9.0,4.0,4.0,1,0,964813.6
2.0,4.0,2.0,0,2,328204.2
9.0,2.0,4.0,2,0,659232.13
6.0,1.0,1.0,1,2,238922.17
4.0,6.0,2.0,1,1,926539.34
9.0,1.0,4.0,0,0,217184.11
5.0,6.0,2.0,2,0,912969.25
4.0,6.0,4.0,0,2,987133.1
1.0,6.0,1.0,0,1,187804.31
4.0,4.0,3.0,2,2,1066375.72
1.0,4.0,1.0,0,1,125902.37
9.0,7.0,4.0,0,2,2324484.12
9.0,3.0,2.0,2,1,1282249.57
2.0,1.0,2.0,2,0,95606.87
4.0,3.0,1.0,2,2,710431.39
3.0,7.0,1.0,2,0,779730.49
9.0,3.0,3.0,0,1,811462.02
4.0,1.0,1.0,0,0,95322.77
7.0,7.0,1.0,0,1,1491294.72
6.0,7.0,4.0,2,0,1384826.2
4.0,1.0,4.0,1,2,288060.83
1.0,5.0,2.0,1,0,174923.9
5.0,3.0,1.0,2,0,465373.88
6.0,4.0,3.0,2,0,923270.7
5.0,7.0,2.0,2,2,1998097.4
3.0,4.0,1.0,0,2,397629.47
4.0,3.0,3.0,1,0,318369.56
7.0,4.0,4.0,2,2,1762060.14
6.0,3.0,2.0,0,2,735358.9
9.0,1.0,1.0,1,1,359965.3
4.0,2.0,3.0,0,2,361529.72
4.0,7.0,3.0,0,0,576238.35
8.0,5.0,2.0,0,0,847580.88
1.0,2.0,2.0,0,0,68447.02
6.0,3.0,3.0,0,1,609629.97
2.0,2.0,2.0,1,1,189021.56
4.0,3.0,1.0,0,2,406803.7
8.0,6.0,1.0,0,1,1270598.15
1.0,2.0,2.0,1,0,85066.74
5.0,4.0,4.0,2,0,812844.37
2.0,2.0,3.0,1,0,152865.58
3.0,3.0,1.0,1,2,463995.48
2.0,3.0,4.0,1,2,374875.32
4.0,4.0,4.0,0,0,391871.31
1.0,1.0,2.0,0,2,73900.41
1.0,4.0,2.0,0,1,153450.36
3.0,6.0,2.0,2,1,953886.27
2.0,6.0,3.0,0,2,493795.45
7.0,2.0,2.0,1,2,644259.53
9.0,6.0,1.0,1,0,1286336.95
6.0,2.0,3.0,0,0,274685.67
3.0,6.0,2.0,1,1,748043.54
7.0,3.0,2.0,1,0,529566.91
5.0,3.0,1.0,2,1,666755.76
8.0,1.0,1.0,1,0,233001.68
4.0,7.0,1.0,1,0,692655.88
4.0,6.0,1.0,1,0,617713.5
5.0,1.0,4.0,2,0,247120.06
4.0,2.0,2.0,0,1,234849.49
9.0,1.0,1.0,2,1,442013.07
7.0,7.0,2.0,2,1,2230693.0
1.0,6.0,4.0,1,1,314538.15
4.0,6.0,4.0,0,2,983329.53
4.0,4.0,3.0,2,0,523469.88
8.0,4.0,3.0,2,0,954271.24
5.0,3.0,1.0,2,2,967715.94
6.0,6.0,3.0,0,1,945038.49
1.0,2.0,4.0,0,1,123905.22
5.0,3.0,3.0,0,0,316588.82
5.0,4.0,3.0,0,1,562950.98
2.0,3.0,2.0,0,1,209021.82
1.0,4.0,1.0,2,1,225203.41
6.0,3.0,1.0,2,2,1036523.22
2.0,7.0,3.0,0,1,459702.94
4.0,7.0,3.0,2,1,1396290.74
9.0,5.0,3.0,0,2,1657998.31
2.0,2.0,1.0,1,0,117486.01
3.0,5.0,3.0,1,1,620607.87
4.0,6.0,2.0,2,2,1409749.94
1.0,4.0,4.0,1,0,156137.78
1.0,2.0,4.0,1,0,111763.86
7.0,2.0,1.0,0,0,295942.32
3.0,6.0,2.0,1,2,891058.54
5.0,3.0,1.0,1,0,389491.01
3.0,6.0,4.0,1,1,745050.09
9.0,4.0,2.0,0,0,703234.87
9.0,1.0,4.0,0,0,244747.5
2.0,6.0,2.0,1,0,297784.73
8.0,2.0,2.0,2,0,660685.47
3.0,4.0,1.0,0,0,232829.22
1.0,7.0,3.0,2,0,336404.06
2.0,7.0,4.0,1,1,584467.41
3.0,4.0,3.0,0,2,453302.83
8.0,3.0,1.0,1,1,796880.1
1.0,5.0,2.0,1,0,151308.08
9.0,5.0,1.0,2,2,2576210.29
9.0,1.0,3.0,2,2,703990.06
7.0,2.0,1.0,0,1,389261.5
6.0,4.0,4.0,1,1,832719.23
6.0,3.0,2.0,1,1,678321.43
2.0,6.0,1.0,1,0,318273.85
8.0,4.0,1.0,2,1,1439714.03
2.0,2.0,4.0,0,2,267742.36
5.0,5.0,1.0,0,0,533095.53
8.0,7.0,2.0,0,0,1023969.99
5.0,1.0,2.0,1,1,228561.3
9.0,7.0,2.0,2,0,2110630.75
1.0,5.0,1.0,2,0,187372.86
2.0,6.0,4.0,0,2,555269.93
8.0,7.0,4.0,2,2,3477424.1
9.0,2.0,1.0,0,2,675836.26
3.0,1.0,1.0,0,0,74857.02
3.0,5.0,4.0,0,0,338712.22
9.0,4.0,4.0,0,2,1401701.46
5.0,6.0,2.0,2,2,1802515.96
8.0,4.0,1.0,2,2,2021556.45
4.0,6.0,4.0,2,2,1528788.93
6.0,5.0,2.0,1,1,1152897.82
4.0,1.0,2.0,2,0,196750.89
4.0,2.0,1.0,1,2,459042.64
5.0,6.0,2.0,2,0,829355.97
9.0,6.0,3.0,0,0,1100033.35
8.0,4.0,2.0,0,2,1298790.17
1.0,3.0,4.0,2,2,322973.18
9.0,5.0,4.0,1,2,2244518.66
6.0,7.0,3.0,2,2,2354420.53
8.0,6.0,3.0,1,2,2499986.79
3.0,4.0,2.0,1,0,352027.68
4.0,5.0,1.0,1,0,537586.49
7.0,6.0,3.0,2,1,1937122.83
4.0,3.0,4.0,0,2,518948.9
1.0,5.0,3.0,1,2,317450.67
5.0,2.0,3.0,0,0,247955.21
2.0,4.0,2.0,1,2,393367.44
2.0,4.0,1.0,1,2,396475.89
4.0,1.0,3.0,0,0,124602.03
7.0,1.0,3.0,0,2,333157.3
2.0,5.0,4.0,0,2,468361.97
6.0,2.0,4.0,1,1,494743.24
1.0,3.0,2.0,0,2,156376.49
3.0,6.0,4.0,2,0,649758.26
7.0,6.0,2.0,0,0,866740.24
2.0,3.0,1.0,2,0,213532.31
1.0,5.0,1.0,2,2,288449.52
5.0,1.0,2.0,0,1,175686.44
4.0,2.0,2.0,2,2,463414.34
6.0,7.0,2.0,2,1,1958711.73
8.0,7.0,3.0,2,2,3982979.81
9.0,2.0,4.0,2,1,901105.94
4.0,6.0,3.0,2,0,818131.91
5.0,5.0,3.0,1,2,1203937.64
3.0,7.0,2.0,2,2,1150134.66
5.0,3.0,1.0,1,2,634932.06
5.0,1.0,4.0,1,1,268990.2
9.0,7.0,3.0,1,0,1626711.55
1.0,1.0,4.0,1,2,140539.57
9.0,1.0,3.0,1,2,472824.33
6.0,5.0,1.0,0,0,556984.8
1.0,2.0,4.0,0,1,158452.86
2.0,4.0,4.0,1,1,330922.08
2.0,4.0,2.0,2,0,316328.15
1.0,5.0,2.0,2,0,189857.65
4.0,2.0,2.0,0,1,251767.46
3.0,3.0,2.0,2,0,285784.71
6.0,4.0,4.0,2,2,1328878.9
4.0,3.0,2.0,1,1,432352.38
2.0,5.0,1.0,0,0,176507.27
9.0,1.0,3.0,2,2,616319.35
9.0,2.0,1.0,1,2,920945.2
7.0,1.0,1.0,0,2,318288.53
1.0,3.0,2.0,0,2,150382.34
8.0,6.0,1.0,1,0,1210577.46
8.0,3.0,1.0,0,1,720603.95
1.0,6.0,1.0,1,1,231868.93
4.0,2.0,1.0,2,2,513262.99
2.0,4.0,4.0,0,2,412858.69
3.0,4.0,2.0,2,1,578349.21
1.0,6.0,3.0,2,0,271642.62
5.0,6.0,3.0,0,1,856164.58
4.0,5.0,2.0,1,0,484570.9
5.0,4.0,3.0,2,0,706949.99
9.0,7.0,2.0,0,1,1623001.81
9.0,5.0,4.0,2,2,2949548.92
2.0,1.0,1.0,2,2,162513.14
6.0,6.0,4.0,2,1,1880552.04
9.0,6.0,2.0,2,1,2406349.38
7.0,4.0,2.0,0,1,884500.41
6.0,4.0,1.0,1,2,907403.97
3.0,6.0,4.0,1,2,1071931.63
4.0,2.0,3.0,0,1,301962.13
8.0,3.0,3.0,0,0,580762.03
5.0,4.0,4.0,1,2,1042311.56
1.0,7.0,3.0,0,2,383187.3
8.0,4.0,3.0,2,2,2060350.66
6.0,5.0,3.0,2,2,1763056.82
5.0,4.0,1.0,2,1,933799.18
6.0,3.0,2.0,0,0,470786.74
7.0,7.0,1.0,1,0,1177564.29
7.0,5.0,1.0,0,0,855229.98
5.0,5.0,1.0,1,2,1070643.66
7.0,4.0,2.0,0,2,1063087.58
1.0,5.0,2.0,1,0,154049.82
5.0,3.0,3.0,1,0,462332.13
3.0,1.0,2.0,0,0,89320.09
5.0,1.0,3.0,0,2,260222.58
2.0,2.0,4.0,0,1,193727.22
3.0,5.0,2.0,0,0,378714.88
2.0,4.0,3.0,2,1,427170.57
9.0,5.0,3.0,0,2,1703481.72
4.0,1.0,1.0,2,1,231104.79
6.0,7.0,4.0,0,1,1321077.62
3.0,2.0,2.0,0,2,241853.73
8.0,3.0,4.0,0,2,1023043.83
6.0,7.0,2.0,1,0,1032348.38
4.0,5.0,1.0,0,0,458688.45
6.0,6.0,4.0,1,0,925021.68
3.0,4.0,3.0,1,1,451825.77
6.0,1.0,4.0,2,1,393101.09
2.0,1.0,3.0,2,2,213735.54
1.0,1.0,2.0,2,0,76550.24
3.0,3.0,1.0,0,1,269343.1
3.0,6.0,3.0,2,1,841697.25
9.0,7.0,3.0,0,0,1216679.6
2.0,7.0,3.0,2,0,563733.9
5.0,6.0,4.0,0,2,1300143.72
5.0,1.0,1.0,1,2,253271.45
3.0,5.0,1.0,1,2,800858.99
9.0,2.0,4.0,0,2,853779.98
5.0,7.0,2.0,0,1,1049667.28
7.0,6.0,3.0,2,0,1227294.92
3.0,5.0,4.0,2,1,851752.16
6.0,2.0,2.0,2,2,737254.05
1.0,5.0,1.0,0,2,213803.85
1.0,4.0,2.0,1,1,154979.88
