floors,rooms_per_floor,location,quality,cost
3.0,3.0,1,0,69509.28
3.0,9.0,1,2,417101.04
2.0,4.0,2,1,119069.01
9.0,10.0,2,0,927017.19
5.0,10.0,2,2,1010107.42
3.0,12.0,0,1,366996.84
7.0,8.0,2,1,803405.17
5.0,10.0,2,2,886303.15
9.0,10.0,2,0,1053571.47
2.0,13.0,2,1,391034.98
6.0,9.0,2,0,571620.44
8.0,3.0,2,0,249653.37
6.0,4.0,0,0,154362.82
4.0,3.0,0,0,73701.57
6.0,2.0,0,1,118121.63
5.0,2.0,2,2,192717.28
6.0,14.0,0,0,563851.24
2.0,11.0,0,0,139840.38
4.0,2.0,0,2,96745.69
8.0,5.0,1,2,611303.59
1.0,6.0,2,2,118344.87
5.0,7.0,1,1,376640.04
1.0,4.0,2,1,49585.46
7.0,14.0,0,1,804887.26
9.0,5.0,0,1,383052.51
6.0,13.0,1,2,1022819.12
6.0,11.0,0,2,795798.95
8.0,8.0,1,0,514832.02
5.0,3.0,1,0,127775.01
5.0,13.0,1,2,958145.2
2.0,10.0,0,0,130361.04
3.0,12.0,0,2,463891.26
7.0,10.0,1,0,538479.49
5.0,2.0,2,0,90362.12
8.0,2.0,0,1,152205.23
8.0,11.0,2,0,931451.78
9.0,8.0,0,0,481404.52
2.0,6.0,2,0,132869.62
2.0,11.0,1,2,341202.52
6.0,7.0,1,0,310684.11
1.0,3.0,0,0,19197.57
7.0,8.0,0,1,476723.91
2.0,2.0,0,0,25644.66
2.0,13.0,1,1,287777.91
2.0,10.0,1,0,147867.95
5.0,6.0,2,0,316278.29
7.0,7.0,1,0,421891.83
6.0,2.0,0,0,84042.03
8.0,7.0,1,2,866296.31
4.0,5.0,1,0,152914.33
6.0,3.0,2,1,273215.48
1.0,11.0,2,0,108059.82
9.0,5.0,0,1,416999.87
4.0,13.0,0,2,573012.08
3.0,10.0,0,1,273182.29
6.0,11.0,1,2,1032153.31
3.0,8.0,1,1,289808.68
3.0,14.0,1,0,349129.59
9.0,12.0,1,2,1475929.57
3.0,3.0,1,2,125250.63
5.0,5.0,0,0,173789.72
8.0,12.0,0,2,1133873.17
8.0,2.0,0,2,175763.83
3.0,11.0,0,0,191246.77
4.0,3.0,1,0,100092.33
7.0,13.0,1,0,772746.54
6.0,2.0,1,0,105611.96
8.0,10.0,0,0,483852.27
4.0,6.0,2,0,237106.67
2.0,12.0,1,2,377282.4
9.0,2.0,0,0,110055.31
7.0,9.0,1,0,511862.47
6.0,11.0,1,0,542682.7
8.0,12.0,0,1,852184.76
6.0,8.0,2,2,826808.91
6.0,3.0,0,0,112027.55
9.0,3.0,0,2,335703.59
1.0,9.0,1,0,77722.32
4.0,7.0,1,0,225590.21
2.0,9.0,1,2,281409.74
6.0,7.0,0,1,355079.17
7.0,9.0,0,2,756192.32
8.0,6.0,1,2,738963.45
6.0,6.0,0,2,431929.3
8.0,8.0,1,1,696059.78
5.0,11.0,1,1,646558.24
8.0,12.0,0,2,1148129.41
1.0,3.0,2,1,42993.5
2.0,9.0,2,2,421542.01
9.0,7.0,2,2,1292564.85
4.0,12.0,1,0,411919.3
5.0,4.0,0,2,194844.38
6.0,6.0,0,2,482560.77
6.0,11.0,2,2,1260425.64
2.0,4.0,1,2,131806.98
9.0,5.0,0,2,539904.64
3.0,5.0,0,2,198627.34
8.0,8.0,0,2,776102.33
2.0,14.0,0,2,325487.89
3.0,11.0,0,0,198346.31
7.0,8.0,0,2,679582.97
2.0,8.0,2,1,233751.57
5.0,10.0,2,2,1097262.57
8.0,4.0,1,2,465712.19
6.0,5.0,2,1,440076.63
8.0,14.0,2,1,1540368.75
7.0,8.0,1,0,453777.64
2.0,9.0,0,1,159586.82
7.0,11.0,0,2,1004934.57
1.0,2.0,0,1,19780.38
2.0,3.0,2,2,127272.32
7.0,5.0,0,2,375186.11
6.0,4.0,0,1,211403.85
1.0,3.0,0,0,17493.58
6.0,14.0,2,2,1727241.92
7.0,4.0,0,1,251870.63
9.0,2.0,0,2,221139.97
1.0,12.0,2,1,174800.42
2.0,3.0,0,0,37052.66
3.0,9.0,2,0,277460.71
2.0,14.0,0,0,181958.07
4.0,10.0,0,1,293614.26
5.0,12.0,2,1,863295.18
8.0,4.0,2,0,338075.18
4.0,8.0,1,0,253401.76
3.0,11.0,2,0,354104.0
6.0,5.0,2,1,339656.76
7.0,2.0,1,0,108114.24
6.0,2.0,2,2,245463.77
1.0,13.0,2,1,181562.87
3.0,9.0,0,2,309545.23
6.0,4.0,0,1,230881.46
1.0,11.0,1,1,121072.09
2.0,8.0,0,2,195208.08
4.0,7.0,0,2,350692.42
6.0,14.0,1,2,1195371.03
8.0,4.0,1,0,278030.53
3.0,5.0,1,0,123101.42
9.0,8.0,0,0,415764.59
5.0,6.0,1,0,239012.84
1.0,10.0,2,2,203069.43
4.0,6.0,0,2,304233.82
7.0,12.0,1,2,1252185.96
9.0,14.0,0,2,1424874.62
3.0,4.0,0,2,154883.12
8.0,11.0,1,0,718237.65
7.0,6.0,0,0,267600.88
6.0,9.0,0,1,472452.61
1.0,11.0,1,2,170940.62
1.0,11.0,0,1,104220.28
1.0,9.0,1,1,101180.13
8.0,14.0,0,0,623263.95
4.0,3.0,2,0,124768.14
7.0,11.0,1,0,604278.04
2.0,11.0,2,2,416070.17
7.0,6.0,2,2,833742.09
1.0,8.0,2,0,70848.61
1.0,5.0,2,1,56773.52
8.0,6.0,1,2,651724.38
5.0,10.0,1,2,778855.25
8.0,13.0,1,2,1487864.57
3.0,6.0,1,2,247428.95
7.0,3.0,2,1,323275.64
9.0,12.0,0,2,1251749.42
8.0,7.0,0,0,364223.71
6.0,5.0,1,1,280078.9
8.0,13.0,1,2,1622759.84
7.0,7.0,0,1,421848.5
8.0,11.0,2,0,823794.58
2.0,10.0,1,0,149515.7
9.0,5.0,2,0,481075.58
1.0,8.0,2,0,78857.22
8.0,3.0,2,0,249589.58
5.0,5.0,2,0,249558.98
2.0,8.0,1,0,118570.08
4.0,4.0,2,0,172181.29
8.0,9.0,2,2,1395706.73
2.0,10.0,0,0,129189.47
6.0,8.0,0,0,267768.83
7.0,12.0,0,2,1007788.65
4.0,10.0,2,2,835322.52
7.0,14.0,0,1,918859.14
7.0,4.0,0,0,171363.11
9.0,12.0,1,2,1636359.18
1.0,11.0,1,2,147915.56
5.0,7.0,2,2,657130.29
9.0,8.0,2,1,965433.39
6.0,4.0,0,1,194088.17
9.0,11.0,1,2,1498586.45
7.0,5.0,0,1,276934.12
1.0,4.0,0,1,35161.08
6.0,12.0,0,2,871630.91
5.0,4.0,2,1,311314.42
5.0,14.0,1,0,548842.06
6.0,2.0,1,1,127242.21
6.0,2.0,1,1,138743.84
4.0,8.0,0,1,310344.68
8.0,5.0,2,2,757751.78
9.0,12.0,1,0,860662.41
2.0,12.0,2,0,232709.64
1.0,7.0,0,1,58731.26
4.0,2.0,1,2,123465.89
9.0,5.0,1,1,435444.04
3.0,13.0,2,0,402032.44
2.0,2.0,1,1,40143.9
6.0,3.0,1,0,127021.83
1.0,6.0,0,1,62488.69
6.0,14.0,2,1,1269167.15
1.0,14.0,0,0,96371.77
7.0,12.0,2,2,1561848.82
4.0,4.0,1,0,117944.05
3.0,2.0,2,0,53835.84
5.0,11.0,2,2,1015302.87
1.0,5.0,1,1,56852.69
3.0,4.0,0,0,74183.93
1.0,11.0,2,0,117535.47
8.0,14.0,0,0,693836.56
4.0,8.0,1,0,248739.79
1.0,4.0,1,0,32133.94
6.0,4.0,0,1,244978.17
3.0,8.0,2,2,452723.91
3.0,8.0,0,1,206611.07
9.0,5.0,1,1,467090.21
5.0,4.0,1,2,333707.38
6.0,8.0,1,1,517064.09
7.0,4.0,1,2,410497.48
7.0,8.0,2,2,1048826.55
7.0,10.0,0,1,603515.53
5.0,6.0,1,0,217780.33
5.0,14.0,0,1,579739.49
8.0,12.0,1,1,1214701.29
6.0,5.0,0,0,195365.0
5.0,5.0,1,1,293429.56
2.0,2.0,1,1,46847.3
2.0,12.0,2,2,481721.7
4.0,10.0,0,0,248879.39
9.0,6.0,0,1,445502.48
6.0,13.0,0,1,669657.35
5.0,11.0,1,0,410322.27
7.0,3.0,2,2,376805.13
7.0,9.0,1,0,490832.15
6.0,6.0,1,1,385396.4
2.0,9.0,1,1,176884.68
2.0,9.0,1,0,155363.79
6.0,5.0,0,1,263490.5
2.0,5.0,0,0,59995.64
1.0,8.0,0,1,64504.75
3.0,13.0,1,2,541373.76
3.0,9.0,1,1,287914.37
1.0,9.0,0,1,81969.32
7.0,2.0,2,2,270626.52
6.0,9.0,2,2,1081883.47
9.0,4.0,2,2,698562.79
8.0,5.0,1,1,460021.34
7.0,8.0,1,0,498007.62
6.0,9.0,0,1,524311.4
9.0,6.0,2,0,546322.58
5.0,4.0,2,1,281934.22
8.0,10.0,0,2,1003077.32
7.0,10.0,1,0,602385.16
8.0,5.0,1,0,338919.05
7.0,4.0,0,1,220965.89
4.0,13.0,0,0,312486.66
4.0,13.0,1,1,596184.16
8.0,3.0,0,1,210996.15
4.0,12.0,0,0,328265.25
1.0,8.0,2,0,74011.34
9.0,8.0,0,1,708706.04
9.0,4.0,2,1,428427.75
5.0,10.0,0,1,384642.92
8.0,11.0,0,0,588173.29
5.0,10.0,1,1,553536.81
7.0,12.0,0,2,1050988.15
3.0,6.0,1,1,202820.95
6.0,10.0,2,0,639745.54
1.0,10.0,2,1,150205.49
1.0,2.0,1,2,28260.92
8.0,6.0,2,0,437974.65
6.0,14.0,2,1,1159340.37
4.0,9.0,2,0,408789.28
1.0,3.0,2,2,62051.75
9.0,11.0,2,1,1322308.52
9.0,10.0,1,2,1206995.49
6.0,7.0,2,1,585382.29
8.0,7.0,2,2,1232638.66
4.0,5.0,1,0,153454.16
9.0,9.0,2,1,1212456.68
6.0,4.0,1,2,325296.19
5.0,9.0,1,1,505728.53
5.0,5.0,1,0,200009.1
9.0,4.0,0,0,213743.58
1.0,2.0,2,2,47051.87
4.0,6.0,1,0,190455.43
6.0,4.0,1,0,192321.94
5.0,4.0,0,2,237260.23
6.0,3.0,2,0,187550.14
2.0,11.0,2,2,415497.57
3.0,4.0,0,2,149586.89
7.0,9.0,1,1,710324.77
9.0,9.0,0,0,539739.01
8.0,2.0,0,1,125972.07
2.0,11.0,1,1,214250.51
7.0,13.0,0,0,581830.51
3.0,5.0,2,2,309917.28
8.0,10.0,1,2,1237456.54
3.0,11.0,1,2,508259.25
9.0,13.0,2,1,1693662.11
3.0,13.0,1,2,537985.46
7.0,4.0,1,1,317805.28
5.0,2.0,1,2,139955.48
8.0,5.0,2,0,359764.12
4.0,13.0,0,2,547387.75
4.0,8.0,0,1,285226.65
3.0,13.0,0,2,427064.25
6.0,12.0,1,0,587163.07
7.0,9.0,1,0,509826.89
5.0,11.0,2,1,741576.22
8.0,10.0,1,0,703064.01
7.0,13.0,2,2,1590823.43
1.0,8.0,1,2,121141.47
8.0,2.0,1,2,219790.46
6.0,7.0,0,1,355376.45
5.0,3.0,0,0,95928.38
2.0,5.0,1,1,114257.41
9.0,9.0,2,0,854183.86
7.0,6.0,1,0,363509.24
7.0,9.0,2,0,624788.23
5.0,6.0,1,0,257351.76
8.0,11.0,1,1,937002.51
3.0,12.0,0,2,464087.88
5.0,10.0,1,1,549168.16
2.0,10.0,1,1,224506.0
3.0,14.0,0,0,269519.26
6.0,11.0,2,2,1315348.04
9.0,2.0,0,1,152428.26
3.0,5.0,1,1,136067.44
2.0,10.0,2,0,202357.9
1.0,12.0,0,2,139753.02
4.0,8.0,1,0,240084.64
9.0,2.0,2,2,311148.8
5.0,5.0,1,0,187764.58
9.0,7.0,1,1,674812.67
1.0,4.0,0,1,37921.07
5.0,12.0,0,0,402228.82
2.0,13.0,0,1,222468.36
1.0,7.0,0,2,83745.85
9.0,6.0,2,2,1004211.74
2.0,14.0,0,1,251292.74
8.0,3.0,2,2,420125.1
7.0,5.0,1,2,560767.6
6.0,5.0,0,1,270918.67
2.0,2.0,1,0,33613.47
1.0,12.0,1,2,160329.54
8.0,4.0,2,2,673297.35
8.0,13.0,2,1,1461655.37
5.0,13.0,0,0,427460.95
3.0,11.0,0,0,215137.97
1.0,14.0,0,2,165305.98
9.0,11.0,2,0,1019784.04
8.0,8.0,2,1,977803.45
8.0,5.0,0,0,244692.62
1.0,14.0,0,2,173370.37
7.0,2.0,1,0,110278.01
1.0,8.0,2,1,117364.07
4.0,13.0,0,1,423749.51
9.0,8.0,2,2,1366220.08
2.0,3.0,1,1,65225.77
2.0,2.0,2,1,49768.33
4.0,8.0,0,1,268621.54
3.0,11.0,2,1,397250.05
5.0,6.0,0,1,250196.75
8.0,9.0,1,2,947675.01
7.0,2.0,0,2,158618.48
8.0,6.0,1,1,563998.52
5.0,7.0,1,1,355427.49
7.0,8.0,0,1,474114.08
5.0,5.0,2,2,494910.64
5.0,11.0,0,2,687378.05
4.0,10.0,1,0,311838.18
1.0,12.0,2,2,261567.47
1.0,10.0,0,0,56276.45
5.0,7.0,2,2,672850.81
1.0,4.0,1,0,29819.18
8.0,5.0,0,2,473148.49
6.0,8.0,1,2,661603.04
7.0,13.0,2,0,953843.6
2.0,5.0,0,0,67920.19
8.0,5.0,0,1,311180.59
7.0,9.0,0,2,771600.37
6.0,11.0,2,0,712453.18
7.0,2.0,0,2,159112.3
3.0,11.0,1,0,240734.4
9.0,11.0,1,1,1250095.44
3.0,3.0,1,2,117897.3
2.0,10.0,2,2,411472.91
7.0,6.0,1,2,608309.55
8.0,11.0,0,1,893258.49
6.0,7.0,0,2,496592.57
8.0,14.0,1,0,880443.75
9.0,14.0,1,2,1753106.36
1.0,14.0,0,2,152751.69
1.0,2.0,1,1,19472.12
8.0,10.0,1,2,976044.82
4.0,11.0,0,0,316985.62
9.0,14.0,0,0,856277.19
8.0,9.0,0,0,445285.06
2.0,14.0,2,1,375385.54
2.0,2.0,0,0,28526.92
6.0,11.0,2,0,676603.15
5.0,5.0,1,1,274281.03
7.0,5.0,0,0,231215.86
5.0,4.0,2,0,196960.34
3.0,3.0,1,0,75017.83
6.0,10.0,1,2,968322.06
3.0,3.0,1,2,130808.8
8.0,11.0,0,2,1127396.4
8.0,2.0,1,2,228268.34
5.0,8.0,1,0,344577.54
6.0,9.0,0,0,340331.67
9.0,6.0,1,1,597903.21
8.0,2.0,1,1,186412.43
6.0,11.0,1,0,504076.61
5.0,13.0,2,2,1347769.39
6.0,11.0,1,1,624901.73
5.0,10.0,1,1,573673.3
8.0,2.0,0,2,198753.81
6.0,4.0,1,2,403805.05
8.0,12.0,0,2,1199955.86
3.0,11.0,2,1,498304.91
1.0,9.0,1,0,64926.89
3.0,8.0,1,0,177729.18
6.0,3.0,0,0,106016.05
3.0,9.0,2,2,517515.51
7.0,14.0,2,2,1821648.89
5.0,3.0,0,1,125861.04
3.0,11.0,0,2,390576.26
4.0,13.0,1,0,375330.23
3.0,10.0,0,2,402328.67
8.0,13.0,2,2,1952141.47
6.0,10.0,1,0,411179.48
3.0,7.0,0,2,219541.95
9.0,2.0,0,0,102446.54
9.0,9.0,0,0,573865.69
9.0,2.0,1,1,222536.25
2.0,7.0,1,1,158422.97
1.0,9.0,0,2,108598.59
2.0,5.0,2,1,127605.31
1.0,4.0,2,0,44185.63
6.0,6.0,0,1,312800.02
8.0,11.0,1,1,981187.64
7.0,10.0,0,2,822013.37
2.0,12.0,2,2,440769.38
7.0,14.0,1,2,1553088.11
4.0,3.0,2,1,174842.83
2.0,8.0,2,0,160372.66
4.0,9.0,0,2,412625.95
2.0,11.0,2,1,295349.99
7.0,12.0,2,2,1600913.42
8.0,8.0,1,0,511907.99
5.0,8.0,0,2,476074.34
3.0,3.0,0,2,122041.02
8.0,11.0,0,2,987260.78
2.0,12.0,0,1,183387.18
5.0,4.0,2,1,323570.08
1.0,7.0,2,2,136523.13
9.0,2.0,2,0,180915.97
3.0,2.0,1,1,68220.86
1.0,13.0,1,0,98651.98
1.0,5.0,2,0,50534.72
7.0,14.0,1,2,1390581.17
3.0,5.0,0,0,102068.64
9.0,4.0,0,1,279689.04
8.0,12.0,1,1,1100277.65
7.0,14.0,1,0,776865.0
2.0,13.0,0,1,248461.06
1.0,11.0,1,2,157487.36
3.0,8.0,2,1,348366.61
2.0,9.0,2,2,352292.16
8.0,13.0,0,2,1285418.67
3.0,11.0,0,2,427453.55
8.0,2.0,0,1,152350.61
3.0,6.0,2,0,193627.45
9.0,5.0,0,0,300852.23
5.0,8.0,2,1,539889.54
7.0,5.0,0,2,453828.97
5.0,7.0,1,0,252010.17
6.0,4.0,1,1,252784.87
2.0,3.0,1,0,51396.05
6.0,8.0,2,0,539484.42
7.0,8.0,0,1,455136.94
6.0,4.0,0,2,293735.62
3.0,3.0,1,2,121741.44
1.0,3.0,0,2,39709.37
7.0,13.0,1,2,1314787.31
3.0,3.0,0,0,58719.08
9.0,5.0,2,2,1029545.36
9.0,7.0,1,0,509535.82
3.0,5.0,0,2,189319.04
2.0,10.0,2,2,412111.21
6.0,14.0,0,0,526932.83
8.0,8.0,1,1,558784.99
9.0,3.0,0,0,185778.28
5.0,7.0,2,0,407177.25
3.0,9.0,2,0,300594.38
1.0,5.0,1,1,54336.69
6.0,3.0,2,2,346183.21
5.0,2.0,2,2,174714.14
1.0,3.0,2,2,58456.73
3.0,10.0,0,0,174161.73
5.0,8.0,0,1,337042.41
1.0,4.0,0,0,25447.25
7.0,6.0,0,2,504535.98
1.0,9.0,2,2,181398.12
5.0,6.0,0,2,352973.12
9.0,4.0,2,2,677006.4
6.0,4.0,2,1,338773.04
5.0,11.0,0,2,648722.66
1.0,8.0,1,2,118458.71
5.0,12.0,1,2,808445.6
6.0,11.0,2,1,893218.38
3.0,14.0,2,1,526550.79
6.0,8.0,2,0,499652.71
3.0,6.0,0,0,117654.59
5.0,5.0,1,2,376475.14
8.0,13.0,1,2,1475606.98
3.0,13.0,1,0,279286.77
1.0,10.0,2,2,206471.76
2.0,13.0,2,2,471429.71
1.0,14.0,0,1,128247.91
1.0,8.0,1,2,133554.85
5.0,3.0,1,2,240143.47
6.0,13.0,0,0,547723.96
6.0,9.0,1,1,591508.12
7.0,7.0,2,2,963964.92
4.0,4.0,1,2,247748.67
5.0,10.0,0,2,575119.49
2.0,6.0,0,0,73155.86
3.0,2.0,1,2,90987.56
5.0,9.0,1,1,504671.08
5.0,7.0,1,1,353460.52
7.0,7.0,0,2,626822.5
4.0,8.0,2,1,438399.41
9.0,9.0,2,0,816453.25
1.0,5.0,1,1,53760.06
8.0,11.0,2,0,838804.35
6.0,6.0,0,0,223673.83
2.0,9.0,2,1,288054.74
4.0,9.0,2,2,711903.51
5.0,4.0,1,0,158810.99
3.0,11.0,1,1,411755.91
4.0,14.0,1,0,451444.77
4.0,5.0,0,1,178722.1
9.0,4.0,2,0,387315.38
1.0,3.0,0,2,35685.48
1.0,12.0,1,2,169790.44
9.0,14.0,1,0,1075544.46
7.0,6.0,0,1,357652.45
8.0,13.0,2,2,2026724.79
3.0,6.0,0,1,176738.42
6.0,9.0,2,0,544662.77
6.0,14.0,2,2,1677066.51
8.0,4.0,0,1,325061.1
9.0,3.0,1,1,287750.44
1.0,8.0,0,2,92570.88
8.0,4.0,1,0,294764.76
4.0,10.0,0,2,449906.91
9.0,3.0,2,1,394258.65
9.0,12.0,2,1,1419931.75
4.0,5.0,0,2,238855.93
6.0,4.0,1,1,268656.3
7.0,6.0,2,1,635508.19
2.0,3.0,1,1,58242.75
5.0,7.0,2,0,373201.27
9.0,13.0,2,1,1792903.49
4.0,3.0,1,0,83874.14
1.0,13.0,2,2,255834.9
8.0,6.0,1,2,839416.14
5.0,2.0,0,2,116507.45
5.0,6.0,0,2,342985.32
9.0,12.0,0,1,913034.44
6.0,9.0,1,1,548757.1
3.0,6.0,0,1,170538.98
5.0,2.0,1,1,109495.05
7.0,4.0,1,0,206017.94
5.0,5.0,2,2,463995.8
7.0,13.0,2,2,1716087.9
4.0,14.0,1,1,725814.51
5.0,6.0,2,2,516186.24
4.0,10.0,1,0,369796.72
7.0,7.0,1,2,685269.8
9.0,8.0,2,2,1407871.8
2.0,11.0,1,2,319374.72
7.0,5.0,2,0,345200.45
1.0,7.0,0,2,83362.11
7.0,5.0,0,0,243227.0
5.0,2.0,2,1,147645.31
4.0,2.0,2,0,81160.29
1.0,4.0,0,0,27999.76
7.0,8.0,2,2,1032368.69
2.0,2.0,2,0,39646.43
6.0,13.0,2,0,804048.5
9.0,8.0,0,1,598882.36
5.0,10.0,0,2,590143.15
1.0,9.0,2,2,162769.83
2.0,9.0,2,0,191164.22
2.0,10.0,2,1,319454.45
8.0,8.0,0,0,422418.25
7.0,7.0,2,1,683186.23
8.0,8.0,1,1,668068.1
4.0,14.0,2,2,1125509.56
9.0,8.0,0,2,846787.45
2.0,10.0,2,2,399366.7
2.0,10.0,1,2,284360.23
4.0,8.0,2,1,451883.04
1.0,4.0,2,1,58812.98
9.0,2.0,0,1,166158.6
5.0,5.0,1,0,218922.07
2.0,6.0,2,1,159743.75
2.0,2.0,2,1,55229.92
2.0,14.0,2,0,277789.27
2.0,3.0,0,2,58189.78
8.0,5.0,1,0,356440.8
1.0,3.0,1,1,33096.36
9.0,7.0,1,2,947144.81
4.0,7.0,1,2,450362.45
5.0,10.0,1,2,822985.67
2.0,14.0,2,0,322041.74
4.0,13.0,1,1,638697.02
8.0,10.0,1,1,899200.9
5.0,4.0,0,0,137784.67
5.0,9.0,2,1,545146.45
7.0,3.0,1,2,312025.29
1.0,5.0,0,2,62232.03
6.0,3.0,1,0,152107.07
2.0,12.0,0,0,145440.17
6.0,8.0,1,2,674916.06
2.0,4.0,1,2,106550.89
1.0,7.0,1,2,110313.65
4.0,8.0,0,0,220111.59
9.0,7.0,2,1,923747.39
2.0,9.0,0,1,148497.1
8.0,5.0,0,0,264014.39
5.0,11.0,2,0,518429.33
5.0,5.0,1,2,367654.01
5.0,13.0,1,2,953783.69
1.0,7.0,0,0,46890.68
4.0,2.0,0,1,70920.19
4.0,10.0,0,0,273161.4
4.0,14.0,0,2,681990.39
2.0,3.0,2,0,60498.09
9.0,13.0,2,0,1341914.88
6.0,8.0,1,1,459718.75
5.0,11.0,1,2,744053.95
4.0,11.0,1,0,364940.7
7.0,4.0,1,0,225834.74
2.0,7.0,1,1,145705.87
2.0,4.0,1,0,67419.53
9.0,9.0,2,1,1153148.54
5.0,2.0,2,1,153993.58
1.0,8.0,0,1,74104.16
7.0,5.0,0,0,239020.29
5.0,12.0,2,0,561361.06
1.0,14.0,1,0,118194.89
2.0,3.0,0,2,63964.28
7.0,10.0,2,2,1365651.54
3.0,12.0,0,2,402785.63
8.0,10.0,1,0,596991.47
5.0,2.0,2,1,126307.74
6.0,14.0,1,1,929165.88
1.0,7.0,2,2,131613.18
7.0,10.0,1,2,966885.14
6.0,10.0,2,0,542353.89
7.0,5.0,0,2,417380.36
5.0,11.0,2,2,1144383.25
5.0,10.0,2,1,781892.31
1.0,6.0,1,0,45718.45
7.0,6.0,1,2,654786.24
5.0,14.0,0,0,423384.88
5.0,10.0,0,0,285781.81
4.0,4.0,2,2,267609.1
4.0,10.0,1,2,591692.75
4.0,7.0,0,1,201840.51
8.0,4.0,1,1,316424.97
3.0,5.0,1,1,165811.53
1.0,14.0,0,2,177161.57
3.0,8.0,2,0,228273.81
7.0,9.0,1,2,962735.32
9.0,11.0,1,0,930592.78
8.0,9.0,0,0,448611.13
4.0,4.0,0,0,104658.33
9.0,3.0,0,2,296117.32
5.0,5.0,1,0,171761.62
9.0,14.0,2,1,1774455.15
5.0,4.0,1,1,200289.62
1.0,13.0,2,2,255947.58
3.0,8.0,0,1,205489.26
2.0,6.0,2,2,229866.22
3.0,11.0,0,0,199040.58
9.0,2.0,0,2,206536.79
4.0,13.0,0,1,461051.2
3.0,9.0,1,2,436992.6
5.0,5.0,1,1,267946.09
8.0,11.0,0,1,763954.72
1.0,7.0,1,2,102889.43
5.0,14.0,2,2,1400821.87
8.0,12.0,0,2,1022885.09
4.0,5.0,1,0,152568.24
8.0,4.0,1,2,484846.27
3.0,3.0,0,0,54701.26
7.0,3.0,1,0,167782.87
9.0,12.0,0,0,773362.74
5.0,13.0,2,1,928643.98
1.0,5.0,0,2,59883.83
7.0,11.0,2,0,736686.56
4.0,9.0,0,2,450774.26
3.0,10.0,0,0,211706.95
4.0,2.0,2,2,152560.49
1.0,4.0,2,2,86076.62
8.0,10.0,1,1,818143.08
8.0,12.0,2,2,1908437.68
7.0,8.0,2,2,1028303.1
8.0,10.0,1,2,1066867.0
7.0,13.0,0,0,611295.94
4.0,4.0,0,2,185116.08
4.0,14.0,0,2,653568.8
8.0,13.0,1,1,1028832.99
1.0,8.0,1,2,117062.88
4.0,5.0,1,1,214226.81
2.0,7.0,0,0,97640.24
9.0,7.0,1,2,890468.96
1.0,10.0,0,0,71269.71
6.0,7.0,1,0,319672.89
6.0,11.0,0,1,600462.95
3.0,12.0,2,1,523276.68
5.0,12.0,2,1,734108.23
8.0,13.0,2,0,1053686.51
1.0,4.0,0,2,53267.54
7.0,10.0,2,1,1055915.96
7.0,11.0,2,1,1094699.48
3.0,14.0,1,1,446467.55
5.0,4.0,1,1,241647.05
4.0,10.0,0,0,268008.16
5.0,2.0,1,1,100962.61
7.0,14.0,1,0,832889.33
2.0,10.0,2,2,360944.62
8.0,14.0,1,1,1188612.8
9.0,7.0,0,0,388071.67
1.0,4.0,2,2,81764.33
7.0,12.0,1,0,720256.83
8.0,8.0,0,0,427249.0
2.0,6.0,2,2,235361.59
4.0,2.0,2,2,154133.25
3.0,9.0,2,0,245697.38
5.0,7.0,1,0,303680.97
6.0,6.0,1,0,278730.64
4.0,3.0,1,0,96368.88
7.0,14.0,2,1,1535367.54
2.0,2.0,0,2,44624.06
3.0,8.0,1,0,206757.52
1.0,2.0,1,1,19523.17
3.0,9.0,1,2,380321.02
3.0,6.0,0,0,113903.95
5.0,12.0,0,1,514928.51
3.0,7.0,1,0,178922.86
5.0,9.0,1,1,447172.77
2.0,14.0,0,2,372095.01
5.0,2.0,2,1,164343.17
4.0,7.0,0,2,355825.14
2.0,6.0,0,0,87030.67
8.0,10.0,0,2,982292.37
3.0,14.0,1,2,641544.61
6.0,7.0,0,1,348297.18
3.0,3.0,1,2,135166.83
7.0,9.0,0,2,661563.55
1.0,14.0,2,2,232322.63
5.0,14.0,1,1,843038.3
7.0,7.0,1,2,768873.49
8.0,9.0,0,1,580933.01
8.0,9.0,2,2,1405196.56
7.0,4.0,1,0,221180.95
8.0,5.0,0,1,373703.63
8.0,7.0,1,1,678416.07
3.0,11.0,0,0,229835.39
6.0,14.0,1,0,718036.98
6.0,6.0,1,0,260575.23
3.0,2.0,2,2,109220.8
4.0,13.0,1,1,559764.21
8.0,4.0,0,1,280156.11
6.0,3.0,2,1,240326.15
1.0,11.0,1,0,90202.43
1.0,9.0,1,2,132272.04
8.0,2.0,0,2,202899.25
3.0,7.0,0,1,213622.91
6.0,3.0,1,1,184952.92
2.0,3.0,1,2,98144.91
6.0,6.0,0,0,223019.56
9.0,3.0,0,1,227306.48
1.0,10.0,1,2,131199.23
1.0,4.0,1,0,29066.73
9.0,6.0,2,0,519424.08
3.0,11.0,2,1,449756.88
7.0,7.0,1,2,777297.25
7.0,6.0,2,0,405898.32
4.0,12.0,0,2,540584.91
1.0,14.0,2,1,202502.43
6.0,12.0,1,2,1040378.04
4.0,14.0,1,0,394547.06
1.0,14.0,2,1,174846.97
6.0,7.0,1,2,626089.77
6.0,3.0,1,2,274704.77
6.0,5.0,2,0,277423.53
7.0,14.0,1,2,1232584.82
5.0,4.0,2,1,299782.92
4.0,14.0,2,1,784456.43
8.0,14.0,0,1,968119.05
5.0,10.0,0,0,311663.87
8.0,9.0,2,2,1515385.76
